"date","train","way","station","hour","composition","p1q0","p2q0","p3q0","p0q1","p0q2","p0q3"
2019-06-13,"5",0,"BD","07:00:00",2,0.073,0.069,0.123,0.079,NA,NA
2019-06-17,"5",0,"BD","07:00:00",2,0.091,0.065,0.103,0.067,NA,NA
2019-06-18,"5",0,"BD","07:00:00",2,0.08412,0.075,0.12,0.102,NA,NA
2019-06-19,"5",0,"BD","07:00:00",2,0.079,0.1,0.118,0.102,NA,NA
2019-06-20,"5",0,"BD","07:00:00",2,0.078,0.082,0.112,0.073,NA,NA
2019-06-21,"5",0,"BD","07:00:00",2,0.08,0.099,0.1114,0.082,NA,NA
2019-06-24,"5",0,"BD","07:00:00",2,0.077,0.077,0.082,0.082,NA,NA
2019-06-25,"5",0,"BD","07:00:00",2,0.099,0.066,0.119,0.082,NA,NA
2019-06-26,"5",0,"BD","07:00:00",2,0.071,0.082,0.109,0.083,NA,NA
2019-06-27,"5",0,"BD","07:00:00",2,0.072,0.107,0.138,0.074,NA,NA
2019-06-28,"5",0,"BD","07:00:00",2,0.07,0.081,0.093,0.092,NA,NA
2019-07-01,"5",0,"BD","07:00:00",2,0.061,0.062,0.107,0.069,NA,NA
2019-07-02,"5",0,"BD","07:00:00",2,0.089,0.084,0.102,0.07,NA,NA
2019-07-03,"5",0,"BD","07:00:00",2,0.08,0.086,0.11,0.069,NA,NA
2019-05-28,"5",0,"BD","07:00:00",2,0.099,0.073,0.127,0.084,NA,NA
2019-06-05,"5",0,"BD","07:00:00",2,0.081,0.072,0.10665,0.13,NA,NA
2019-05-21,"5",0,"BE","07:00:00",2,0.126,0.082,0.166,0.104,0.15,NA
2019-05-23,"5",0,"BE","07:00:00",2,0.1,0.153,0.136,0.092,0.134,NA
2019-05-29,"5",0,"BE","07:00:00",2,0.1008,0.078,0.113,0.093,0.13,NA
2019-06-03,"5",0,"BE","07:00:00",2,0.088,0.089,0.146,0.072,0.103,NA
2019-06-04,"5",0,"BE","07:00:00",2,0.095,0.089,0.124,0.097,0.131,NA
2019-06-07,"5",0,"BE","07:00:00",2,0.084,0.076,0.14,0.104,0.133,NA
2019-06-11,"5",0,"BE","07:00:00",2,0.099,0.0912,0.163,0.104,0.14,NA
2019-06-12,"5",0,"BE","07:00:00",2,0.091,0.07,0.127,0.076,0.104,NA
2019-06-13,"5",0,"BE","07:00:00",2,0.087,0.085,0.145,0.079,0.114,NA
2019-06-17,"5",0,"BE","07:00:00",2,0.106,0.082,0.124,0.067,0.108,NA
2019-06-18,"5",0,"BE","07:00:00",2,0.0944,0.093,0.156,0.102,0.139,NA
2019-06-19,"5",0,"BE","07:00:00",2,0.094,0.119,0.141,0.102,0.136,NA
2019-06-20,"5",0,"BE","07:00:00",2,0.097,0.098,0.134,0.073,0.106,NA
2019-06-21,"5",0,"BE","07:00:00",2,0.097,0.121,0.1338,0.082,0.11,NA
2019-06-24,"5",0,"BE","07:00:00",2,0.094,0.085,0.111,0.082,0.113,NA
2019-06-25,"5",0,"BE","07:00:00",2,0.116,0.086,0.148,0.082,0.123,NA
2019-06-26,"5",0,"BE","07:00:00",2,0.084,0.101,0.129,0.083,0.116,NA
2019-06-27,"5",0,"BE","07:00:00",2,0.085,0.137,0.159,0.074,0.114,NA
2019-06-28,"5",0,"BE","07:00:00",2,0.088,0.094,0.118,0.092,0.123,NA
2019-07-01,"5",0,"BE","07:00:00",2,0.076,0.075,0.123,0.069,0.1,NA
2019-07-02,"5",0,"BE","07:00:00",2,0.105,0.096,0.118,0.07,0.099,NA
2019-07-03,"5",0,"BE","07:00:00",2,0.099,0.1,0.13,0.069,0.105,NA
2019-05-28,"5",0,"BE","07:00:00",2,0.112,0.09,0.152,0.084,0.12,NA
2019-06-05,"5",0,"BE","07:00:00",2,0.0978,0.093,0.129,0.13,0.2,NA
2019-05-21,"50",0,"AA","08:00:00",2,0.117,0.126,0.079,0.018,0.019,0.034
2019-05-22,"50",0,"AA","08:00:00",2,0.144,0.091,0.059,0.017,0.02,0.03
2019-05-23,"50",0,"AA","08:00:00",2,0.0935,0.0816,0.0564,0.022,0.024,0.034
2019-05-27,"50",0,"AA","08:00:00",2,0.111,0.102,0.068,0.021,0.025,0.037
2019-05-29,"50",0,"AA","09:00:00",2,0.083,0.095,0.064,0.012,0.014,0.027
2019-06-03,"50",0,"AA","09:00:00",2,0.103,0.098,0.07,0.015,0.017,0.027
2019-06-04,"50",0,"AA","09:00:00",2,0.126,0.093,0.073,0.04,0.04,0.048
2019-06-06,"50",0,"AA","08:00:00",2,0.106,0.0866,0.07,0.022,0.023,0.033
2019-06-07,"50",0,"AA","08:00:00",2,0.093,0.097,0.073,0.015,0.017,0.027
2019-06-11,"50",0,"AA","08:00:00",2,0.093,0.123,0.049,0.018,0.02,0.04
2019-06-13,"50",0,"AA","09:00:00",2,0.11,0.092,0.07,0.024,0.027,0.048
2019-06-14,"50",0,"AA","08:00:00",2,0.087,0.091,0.056,0.013,0.015,0.021
2019-06-17,"50",0,"AA","08:00:00",2,0.106,0.103,0.068,0.017,0.018,0.03
2019-06-19,"50",0,"AA","08:00:00",2,0.089,0.094,0.067,0.017,0.022,0.031
2019-06-20,"50",0,"AA","08:00:00",2,0.113,0.121,0.057,0.02,0.022,0.031
2019-06-21,"50",0,"AA","08:00:00",2,0.086,0.057,0.0634,0.018,0.021,0.031
2019-06-24,"50",0,"AA","09:00:00",2,0.111,0.087,0.078,0.019,0.021,0.031
2019-06-25,"50",0,"AA","08:00:00",2,0.105,0.1,0.058,0.019,0.022,0.036
2019-06-27,"50",0,"AA","08:00:00",2,0.1,0.068,0.054,0.022,0.024,0.037
2019-06-28,"50",0,"AA","08:00:00",2,0.082,0.063,0.057,0.014,0.014,0.021
2019-07-01,"50",0,"AA","08:00:00",2,0.099,0.085,0.054,0.012,0.013,0.023
2019-07-02,"50",0,"AA","08:00:00",2,0.106,0.086,0.058,0.014,0.014,0.024
2019-07-03,"50",0,"AA","08:00:00",2,0.1088,0.083,0.057,0.012,0.011,0.023
2019-07-04,"50",0,"AA","08:00:00",2,0.176,0.094,0.072,0.025,0.027,0.034
2019-05-28,"50",0,"AA","08:00:00",2,0.107,0.0866,0.063,0.019,0.02,0.031
2019-05-21,"50",0,"AC","09:00:00",2,0.19,0.273,0.22,0.039,0.084,0.048
2019-05-22,"50",0,"AC","09:00:00",2,0.1658,0.27,0.147,0.041,0.083,0.047
2019-05-23,"50",0,"AC","09:00:00",2,0.1456,0.2366,0.1828,0.042,0.084,0.043
2019-05-27,"50",0,"AC","09:00:00",2,0.156,0.2568,0.1788,0.047,0.079,0.053
2019-05-29,"50",0,"AC","09:00:00",2,0.139,0.233,0.167,0.035,0.065,0.036
2019-06-03,"50",0,"AC","09:00:00",2,0.164,0.27,0.215,0.034,0.065,0.037
2019-06-04,"50",0,"AC","09:00:00",2,0.182,0.256,0.219,0.053,0.092,0.057
2019-06-06,"50",0,"AC","09:00:00",2,0.175,0.293,0.18,0.04,0.063,0.044
2019-06-07,"50",0,"AC","09:00:00",2,0.161,0.257,0.194,0.035,0.078,0.036
2019-06-11,"50",0,"AC","09:00:00",2,0.163,0.284,0.21,0.046,0.079,0.05
2019-06-13,"50",0,"AC","09:00:00",2,0.171,0.271,0.209,0.054,0.086,0.059
2019-06-14,"50",0,"AC","09:00:00",2,0.152,0.245,0.182,0.026,0.051,0.028
2019-06-17,"50",0,"AC","09:00:00",2,0.156,0.2458,0.324,0.034,0.059,0.041
2019-06-19,"50",0,"AC","09:00:00",2,0.142,0.264,0.175,0.038,0.059,0.04
2019-06-20,"50",0,"AC","09:00:00",2,0.15,0.254,0.2,0.037,0.063,0.04
2019-06-21,"50",0,"AC","09:00:00",2,0.142,0.227,0.195,0.035,0.057,0.037
2019-06-24,"50",0,"AC","09:00:00",2,0.185,0.277,0.161,0.036,0.06,0.039
2019-06-25,"50",0,"AC","09:00:00",2,0.152,0.217,0.191,0.04,0.065,0.043
2019-06-27,"50",0,"AC","09:00:00",2,0.139,0.2708,0.142,0.042,0.063,0.044
2019-06-28,"50",0,"AC","09:00:00",2,0.135,0.198,0.2038,0.027,0.049,0.028
2019-07-01,"50",0,"AC","09:00:00",2,0.144,0.253,0.172,0.028,0.048,0.032
2019-07-02,"50",0,"AC","09:00:00",2,0.158,0.222,0.206,0.031,0.059,0.032
2019-07-03,"50",0,"AC","09:00:00",2,0.132,0.236,0.159,0.029,0.055,0.033
2019-07-04,"50",0,"AC","09:00:00",2,0.171,0.213,0.149,0.053,0.073,0.054
2019-05-28,"50",0,"AC","09:00:00",2,0.176,0.273,0.201,0.04,0.079,0.043
2019-05-21,"50",0,"AG","09:00:00",2,0.29,0.358,0.271,0.113,0.084,0.048
2019-05-22,"50",0,"AG","09:00:00",2,0.2302,0.363,0.201,0.128,0.083,0.047
2019-05-23,"50",0,"AG","09:00:00",2,0.224,0.30625,0.2695,0.126,0.084,0.043
2019-05-27,"50",0,"AG","09:00:00",2,0.247,0.3374,0.2192,0.138,0.079,0.053
2019-05-29,"50",0,"AG","09:00:00",2,0.208,0.304,0.221,0.092,0.065,0.036
2019-06-03,"50",0,"AG","09:00:00",2,0.254,0.347,0.276,0.091,0.065,0.037
2019-06-04,"50",0,"AG","09:00:00",2,0.258,0.339,0.268,0.128,0.092,0.057
2019-06-06,"50",0,"AG","09:00:00",2,0.278,0.374,0.2407,0.097,0.063,0.044
2019-06-07,"50",0,"AG","09:00:00",2,0.251,0.335,0.24,0.112,0.078,0.036
2019-06-11,"50",0,"AG","09:00:00",2,0.273,0.361,0.269,0.11,0.079,0.05
2019-06-13,"50",0,"AG","09:00:00",2,0.275,0.368,0.268,0.111,0.086,0.059
2019-06-14,"50",0,"AG","09:00:00",2,0.235,0.316,0.23,0.067,0.051,0.028
2019-06-17,"50",0,"AG","09:00:00",2,0.252,0.33708,0.38,0.074,0.059,0.041
2019-06-19,"50",0,"AG","09:00:00",2,0.22,0.341,0.225,0.077,0.059,0.04
2019-06-20,"50",0,"AG","09:00:00",2,0.233,0.35485,0.254,0.082,0.063,0.04
2019-06-21,"50",0,"AG","09:00:00",2,0.229,0.3,0.26,0.078,0.057,0.037
2019-06-24,"50",0,"AG","09:00:00",2,0.279,0.361,0.203,0.079,0.06,0.039
2019-06-25,"50",0,"AG","09:00:00",2,0.234,0.298,0.245,0.086,0.065,0.043
2019-06-27,"50",0,"AG","09:00:00",2,0.203,0.3546,0.186,0.088,0.063,0.044
2019-06-28,"50",0,"AG","09:00:00",2,0.193,0.277,0.24594,0.073,0.049,0.028
2019-07-01,"50",0,"AG","09:00:00",2,0.239,0.337,0.23,0.066,0.048,0.032
2019-07-02,"50",0,"AG","09:00:00",2,0.26,0.309,0.255,0.083,0.059,0.032
2019-07-03,"50",0,"AG","09:00:00",2,0.211,0.332,0.208,0.07,0.055,0.033
2019-07-04,"50",0,"AG","09:00:00",2,0.26,0.292,0.208,0.091,0.073,0.054
2019-05-28,"50",0,"AG","09:00:00",2,0.263,0.363,0.249,0.127,0.079,0.043
2019-05-21,"50",0,"AH","09:00:00",2,0.367,0.447,0.323,0.113,0.133,0.084
2019-05-22,"50",0,"AH","09:00:00",2,0.3094,0.447,0.245,0.128,0.145,0.083
2019-05-23,"50",0,"AH","09:00:00",2,0.2984,0.383,0.30875,0.126,0.136,0.084
2019-05-27,"50",0,"AH","09:00:00",2,0.328,0.4074,0.267,0.138,0.138,0.079
2019-05-29,"50",0,"AH","09:00:00",2,0.27,0.371,0.264,0.092,0.117,0.065
2019-06-03,"50",0,"AH","09:00:00",2,0.328,0.434,0.325,0.091,0.1,0.065
2019-06-04,"50",0,"AH","09:00:00",2,0.335,0.428,0.318,0.128,0.13,0.092
2019-06-06,"50",0,"AH","09:00:00",2,0.351,0.479,0.27935,0.097,0.117,0.063
2019-06-07,"50",0,"AH","09:00:00",2,0.326,0.44,0.289,0.112,0.104,0.078
2019-06-11,"50",0,"AH","09:00:00",2,0.355,0.452,0.304,0.11,0.135,0.079
2019-06-13,"50",0,"AH","09:00:00",2,0.357,0.475,0.307,0.111,0.149,0.086
2019-06-14,"50",0,"AH","09:00:00",2,0.303,0.4,0.275,0.067,0.099,0.051
2019-06-17,"50",0,"AH","09:00:00",2,0.342,0.41,0.412,0.074,0.108,0.059
2019-06-19,"50",0,"AH","09:00:00",2,0.292,0.43,0.267,0.077,0.111,0.059
2019-06-20,"50",0,"AH","09:00:00",2,0.303,0.4386,0.302,0.082,0.114,0.063
2019-06-21,"50",0,"AH","09:00:00",2,0.318,0.378,0.294,0.078,0.102,0.057
2019-06-24,"50",0,"AH","09:00:00",2,0.359,0.453,0.23,0.079,0.112,0.06
2019-06-25,"50",0,"AH","09:00:00",2,0.316,0.377,0.281,0.086,0.133,0.065
2019-06-27,"50",0,"AH","09:00:00",2,0.272,0.4472,0.214,0.088,0.124,0.063
2019-06-28,"50",0,"AH","09:00:00",2,0.253,0.343,0.28687,0.073,0.095,0.049
2019-07-01,"50",0,"AH","09:00:00",2,0.316,0.425,0.275,0.066,0.098,0.048
2019-07-02,"50",0,"AH","09:00:00",2,0.345,0.39,0.309,0.083,0.125,0.059
2019-07-03,"50",0,"AH","09:00:00",2,0.276,0.411,0.254,0.07,0.105,0.055
2019-07-04,"50",0,"AH","09:00:00",2,0.337,0.368,0.249,0.091,0.14,0.073
2019-05-28,"50",0,"AH","09:00:00",2,0.328,0.449,0.298,0.127,0.118,0.079
2019-05-21,"50",0,"AJ","09:00:00",2,0.274,0.296,0.198,0.133,0.176,0.207
2019-05-22,"50",0,"AJ","09:00:00",2,0.316,0.233,0.188,0.145,0.192,0.233
2019-05-23,"50",0,"AJ","09:00:00",2,0.255,0.149,0.1918,0.136,0.181,0.218
2019-05-27,"50",0,"AJ","09:00:00",2,0.273,0.197,0.167,0.138,0.169,0.201
2019-05-29,"50",0,"AJ","09:00:00",2,0.213,0.15,0.168,0.117,0.166,0.204
2019-06-03,"50",0,"AJ","09:00:00",2,0.333,0.227,0.179,0.1,0.148,0.185
2019-06-04,"50",0,"AJ","09:00:00",2,0.261,0.161,0.1844,0.13,0.179,0.218
2019-06-06,"50",0,"AJ","09:00:00",2,0.2598,0.246,0.17085,0.117,0.157,0.194
2019-06-07,"50",0,"AJ","09:00:00",2,0.291,0.169,0.163,0.104,0.134,0.172
2019-06-11,"50",0,"AJ","09:00:00",2,0.272,0.185,0.1844,0.135,0.174,0.259
2019-06-13,"50",0,"AJ","09:00:00",2,0.262,0.215,0.168,0.149,0.193,0.248
2019-06-14,"50",0,"AJ","09:00:00",2,0.315,0.261,0.172,0.099,0.143,0.175
2019-06-17,"50",0,"AJ","09:00:00",2,0.242,0.251,0.166,0.108,0.143,0.174
2019-06-19,"50",0,"AJ","09:00:00",2,0.253,0.22,0.185,0.111,0.148,0.197
2019-06-20,"50",0,"AJ","09:00:00",2,0.289,0.274,0.209,0.114,0.149,0.19
2019-06-21,"50",0,"AJ","09:00:00",2,0.244,0.257,0.188,0.102,0.129,0.165
2019-06-24,"50",0,"AJ","09:00:00",2,0.174,0.298,0.147,0.112,0.144,0.187
2019-06-25,"50",0,"AJ","09:00:00",2,0.232,0.284,0.197,0.133,0.165,0.193
2019-06-27,"50",0,"AJ","09:00:00",2,0.21,0.202,0.192,0.124,0.159,0.2
2019-06-28,"50",0,"AJ","09:00:00",2,0.259,0.23,0.185,0.095,0.133,0.165
2019-07-01,"50",0,"AJ","09:00:00",2,0.236,0.266,0.167,0.098,0.131,0.163
2019-07-02,"50",0,"AJ","09:00:00",2,0.241,0.194,0.1892,0.125,0.156,0.191
2019-07-03,"50",0,"AJ","09:00:00",2,0.24,0.246,0.183,0.105,0.139,0.187
2019-07-04,"50",0,"AJ","09:00:00",2,0.261,0.261,0.191,0.14,0.175,0.216
2019-05-28,"50",0,"AJ","09:00:00",2,0.236,0.22,0.183,0.118,0.154,0.188
2019-05-21,"50",0,"AR",NA,2,0.04,0.042,0.038,NA,NA,NA
2019-05-22,"50",0,"AR",NA,2,0.043,0.036,0.026,NA,NA,NA
2019-05-23,"50",0,"AR",NA,2,0.0355,0.03575,0.03,NA,NA,NA
2019-05-27,"50",0,"AR",NA,2,0.036,0.038,0.027,NA,NA,NA
2019-05-29,"50",0,"AR",NA,2,0.028,0.039,0.03,NA,NA,NA
2019-06-03,"50",0,"AR",NA,2,0.035,0.03,0.037,NA,NA,NA
2019-06-04,"50",0,"AR",NA,2,0.044,0.034,0.034,NA,NA,NA
2019-06-06,"50",0,"AR",NA,2,0.038,0.0354,0.028,NA,NA,NA
2019-06-07,"50",0,"AR",NA,2,0.037,0.031,0.033,NA,NA,NA
2019-06-11,"50",0,"AR",NA,2,0.041,0.048,0.03,NA,NA,NA
2019-06-13,"50",0,"AR",NA,2,0.043,0.033,0.03,NA,NA,NA
2019-06-14,"50",0,"AR",NA,2,0.034,0.029,0.026,NA,NA,NA
2019-06-17,"50",0,"AR",NA,2,0.039,0.034,0.031,NA,NA,NA
2019-06-19,"50",0,"AR",NA,2,0.03,0.036,0.025,NA,NA,NA
2019-06-20,"50",0,"AR",NA,2,0.045,0.052,0.025,NA,NA,NA
2019-06-21,"50",0,"AR",NA,2,0.039,0.024,0.0296,NA,NA,NA
2019-06-24,"50",0,"AR",NA,2,0.036,0.035,0.033,NA,NA,NA
2019-06-25,"50",0,"AR",NA,2,0.037,0.036,0.024,NA,NA,NA
2019-06-27,"50",0,"AR",NA,2,0.036,0.028,0.025,NA,NA,NA
2019-06-28,"50",0,"AR",NA,2,0.029,0.03,0.024,NA,NA,NA
2019-07-01,"50",0,"AR",NA,2,0.038,0.033,0.021,NA,NA,NA
2019-07-02,"50",0,"AR",NA,2,0.037,0.037,0.023,NA,NA,NA
2019-07-03,"50",0,"AR",NA,2,0.0398,0.033,0.023,NA,NA,NA
2019-07-04,"50",0,"AR",NA,2,0.095,0.037,0.029,NA,NA,NA
2019-05-28,"50",0,"AR",NA,2,0.04,0.035,0.023,NA,NA,NA
2019-05-21,"50",0,"AU","09:00:00",2,0.138,0.243,0.188,0.039,0.034,0.048
2019-05-22,"50",0,"AU","09:00:00",2,0.1164,0.232,0.127,0.041,0.03,0.047
2019-05-23,"50",0,"AU","09:00:00",2,0.1092,0.2068,0.16825,0.042,0.034,0.043
2019-05-27,"50",0,"AU","09:00:00",2,0.114,0.2022,0.1665,0.047,0.037,0.053
2019-05-29,"50",0,"AU","09:00:00",2,0.104,0.197,0.145,0.035,0.027,0.036
2019-06-03,"50",0,"AU","09:00:00",2,0.12,0.231,0.188,0.034,0.027,0.037
2019-06-04,"50",0,"AU","09:00:00",2,0.13,0.219,0.193,0.053,0.048,0.057
2019-06-06,"50",0,"AU","09:00:00",2,0.126,0.255,0.156,0.04,0.033,0.044
2019-06-07,"50",0,"AU","09:00:00",2,0.118,0.228,0.172,0.035,0.027,0.036
2019-06-11,"50",0,"AU","09:00:00",2,0.113,0.246,0.19,0.046,0.04,0.05
2019-06-13,"50",0,"AU","09:00:00",2,0.122,0.233,0.189,0.054,0.048,0.059
2019-06-14,"50",0,"AU","09:00:00",2,0.103,0.209,0.168,0.026,0.021,0.028
2019-06-17,"50",0,"AU","09:00:00",2,0.112,0.2045,0.303,0.034,0.03,0.041
2019-06-19,"50",0,"AU","09:00:00",2,0.108,0.225,0.158,0.038,0.031,0.04
2019-06-20,"50",0,"AU","09:00:00",2,0.105,0.217,0.171,0.037,0.031,0.04
2019-06-21,"50",0,"AU","09:00:00",2,0.101,0.202,0.171,0.035,0.031,0.037
2019-06-24,"50",0,"AU","09:00:00",2,0.131,0.242,0.143,0.036,0.031,0.039
2019-06-25,"50",0,"AU","09:00:00",2,0.101,0.188,0.174,0.04,0.036,0.043
2019-06-27,"50",0,"AU","09:00:00",2,0.097,0.2224,0.13,0.042,0.037,0.044
2019-06-28,"50",0,"AU","09:00:00",2,0.104,0.168,0.178,0.027,0.021,0.028
2019-07-01,"50",0,"AU","09:00:00",2,0.096,0.219,0.148,0.028,0.023,0.032
2019-07-02,"50",0,"AU","09:00:00",2,0.113,0.186,0.187,0.031,0.024,0.032
2019-07-03,"50",0,"AU","09:00:00",2,0.094,0.195,0.143,0.029,0.023,0.033
2019-07-04,"50",0,"AU","09:00:00",2,0.124,0.184,0.131,0.053,0.034,0.054
2019-05-28,"50",0,"AU","09:00:00",2,0.13,0.243,0.18,0.04,0.031,0.043
2019-05-21,"50",0,"AZ","09:00:00",2,0.098,0.082,0.363,0.113,0.133,0.176
2019-05-22,"50",0,"AZ","09:00:00",2,0.069,0.088,0.275,0.128,0.145,0.192
2019-05-23,"50",0,"AZ","09:00:00",2,0.089,0.059,0.35225,0.126,0.136,0.181
2019-05-27,"50",0,"AZ","09:00:00",2,0.072,0.08,0.35225,0.138,0.138,0.169
2019-05-29,"50",0,"AZ","09:00:00",2,0.079,0.078,0.308,0.092,0.117,0.166
2019-06-03,"50",0,"AZ","09:00:00",2,0.066,0.072,0.368,0.091,0.1,0.148
2019-06-04,"50",0,"AZ","09:00:00",2,0.079,0.068,0.356,0.128,0.13,0.179
2019-06-06,"50",0,"AZ","09:00:00",2,0.0778,0.078,0.3345,0.097,0.117,0.157
2019-06-07,"50",0,"AZ","09:00:00",2,0.074,0.06,0.328,0.112,0.104,0.134
2019-06-11,"50",0,"AZ","09:00:00",2,0.0744,0.065,0.343,0.11,0.135,0.174
2019-06-13,"50",0,"AZ","09:00:00",2,0.062,0.067,0.347,0.111,0.149,0.193
2019-06-14,"50",0,"AZ","09:00:00",2,0.076,0.057,0.309,0.067,0.099,0.143
2019-06-17,"50",0,"AZ","09:00:00",2,0.082,0.048,0.462,0.074,0.108,0.143
2019-06-19,"50",0,"AZ","09:00:00",2,0.07,0.05,0.314,0.077,0.111,0.148
2019-06-20,"50",0,"AZ","09:00:00",2,0.076,0.059,0.346,0.082,0.114,0.149
2019-06-21,"50",0,"AZ","09:00:00",2,0.075,0.061,0.335,0.078,0.102,0.129
2019-06-24,"50",0,"AZ","09:00:00",2,0.07,0.043,0.27,0.079,0.112,0.144
2019-06-25,"50",0,"AZ","09:00:00",2,0.0768,0.065,0.312,0.086,0.133,0.165
2019-06-27,"50",0,"AZ","09:00:00",2,0.069,0.051,0.261,0.088,0.124,0.159
2019-06-28,"50",0,"AZ","09:00:00",2,0.065,0.066,0.3541,0.073,0.095,0.133
2019-07-01,"50",0,"AZ","09:00:00",2,0.09,0.055,0.312,0.066,0.098,0.131
2019-07-02,"50",0,"AZ","09:00:00",2,0.082,0.065,0.334,0.083,0.125,0.156
2019-07-03,"50",0,"AZ","09:00:00",2,0.074,0.063,0.303,0.07,0.105,0.139
2019-07-04,"50",0,"AZ","09:00:00",2,0.078,0.06,0.303,0.091,0.14,0.175
2019-05-28,"50",0,"AZ","09:00:00",2,0.0748,0.077,0.339,0.127,0.118,0.154
2019-05-21,"50",0,"BA","08:00:00",2,0.049,0.049,0.042,0.018,NA,NA
2019-05-22,"50",0,"BA","08:00:00",2,0.051,0.042,0.0305,0.017,NA,NA
2019-05-23,"50",0,"BA","08:00:00",2,0.03725,0.0368,0.0276,0.022,NA,NA
2019-05-27,"50",0,"BA","08:00:00",2,0.043,0.044,0.028,0.021,NA,NA
2019-05-29,"50",0,"BA","08:00:00",2,0.033,0.045,0.033,0.012,NA,NA
2019-06-03,"50",0,"BA","08:00:00",2,0.043,0.033,0.039,0.015,NA,NA
2019-06-04,"50",0,"BA","08:00:00",2,0.053,0.036,0.035,0.04,NA,NA
2019-06-06,"50",0,"BA","08:00:00",2,0.044,0.0392,0.031,0.022,NA,NA
2019-06-07,"50",0,"BA","08:00:00",2,0.041,0.035,0.035,0.015,NA,NA
2019-06-11,"50",0,"BA","08:00:00",2,0.048,0.054,0.031,0.018,NA,NA
2019-06-13,"50",0,"BA","08:00:00",2,0.05,0.038,0.033,0.024,NA,NA
2019-06-14,"50",0,"BA","08:00:00",2,0.04,0.034,0.029,0.013,NA,NA
2019-06-17,"50",0,"BA","08:00:00",2,0.048,0.042,0.033,0.017,NA,NA
2019-06-19,"50",0,"BA","08:00:00",2,0.036,0.041,0.03,0.017,NA,NA
2019-06-20,"50",0,"BA","08:00:00",2,0.052,0.06,0.029,0.02,NA,NA
2019-06-21,"50",0,"BA","08:00:00",2,0.043,0.027,0.034,0.018,NA,NA
2019-06-24,"50",0,"BA","08:00:00",2,0.042,0.038,0.034,0.019,NA,NA
2019-06-25,"50",0,"BA","08:00:00",2,0.044,0.042,0.024,0.019,NA,NA
2019-06-27,"50",0,"BA","08:00:00",2,0.042,0.031,0.031,0.022,NA,NA
2019-06-28,"50",0,"BA","08:00:00",2,0.032,0.031,0.025,0.014,NA,NA
2019-07-01,"50",0,"BA","08:00:00",2,0.044,0.035,0.023,0.012,NA,NA
2019-07-02,"50",0,"BA","08:00:00",2,0.042,0.042,0.027,0.014,NA,NA
2019-07-03,"50",0,"BA","08:00:00",2,0.058,0.039,0.028,0.012,NA,NA
2019-07-04,"50",0,"BA","08:00:00",2,0.098,0.04,0.034,0.025,NA,NA
2019-05-28,"50",0,"BA","08:00:00",2,0.048,0.0388,0.026,0.019,NA,NA
2019-05-21,"50",0,"BB","09:00:00",2,0.254,0.288,0.191,0.176,0.225,0.207
2019-05-22,"50",0,"BB","09:00:00",2,0.293,0.243,0.187,0.192,0.252,0.233
2019-05-23,"50",0,"BB","09:00:00",2,0.2404,0.153,0.1852,0.181,0.227,0.218
2019-05-27,"50",0,"BB","09:00:00",2,0.245,0.216,0.192,0.169,0.221,0.201
2019-05-29,"50",0,"BB","09:00:00",2,0.202,0.144,0.215,0.166,0.226,0.204
2019-06-03,"50",0,"BB","09:00:00",2,0.308,0.261,0.172,0.148,0.223,0.185
2019-06-04,"50",0,"BB","09:00:00",2,0.243,0.168,0.1852,0.179,0.247,0.218
2019-06-06,"50",0,"BB","09:00:00",2,0.24568,0.28,0.18368,0.157,0.212,0.194
2019-06-07,"50",0,"BB","09:00:00",2,0.281,0.2,0.17,0.134,0.19,0.172
2019-06-11,"50",0,"BB","09:00:00",2,0.247,0.174,0.1844,0.174,0.272,0.259
2019-06-13,"50",0,"BB","09:00:00",2,0.262,0.235,0.163,0.193,0.27,0.248
2019-06-14,"50",0,"BB","09:00:00",2,0.28,0.271,0.172,0.143,0.184,0.175
2019-06-17,"50",0,"BB","09:00:00",2,0.227,0.25,0.172,0.143,0.201,0.174
2019-06-19,"50",0,"BB","09:00:00",2,0.235,0.229,0.187,0.148,0.221,0.197
2019-06-20,"50",0,"BB","09:00:00",2,0.264,0.28,0.208,0.149,0.206,0.19
2019-06-21,"50",0,"BB","09:00:00",2,0.207,0.26,0.18,0.129,0.18,0.165
2019-06-24,"50",0,"BB","09:00:00",2,0.157,0.307,0.157,0.144,0.197,0.187
2019-06-25,"50",0,"BB","09:00:00",2,0.208,0.281,0.201,0.165,0.21,0.193
2019-06-27,"50",0,"BB","09:00:00",2,0.191,0.211,0.194,0.159,0.228,0.2
2019-06-28,"50",0,"BB","09:00:00",2,0.23,0.254,0.182,0.133,0.214,0.165
2019-07-01,"50",0,"BB","09:00:00",2,0.216,0.272,0.161,0.131,0.19,0.163
2019-07-02,"50",0,"BB","09:00:00",2,0.212,0.198,0.1798,0.156,0.216,0.191
2019-07-03,"50",0,"BB","09:00:00",2,0.219,0.259,0.192,0.139,0.215,0.187
2019-07-04,"50",0,"BB","09:00:00",2,0.235,0.302,0.205,0.175,0.245,0.216
2019-05-28,"50",0,"BB","09:00:00",2,0.225,0.236,0.175,0.154,0.22,0.188
2019-05-21,"50",0,"BI","08:00:00",2,0.09,0.104,0.067,0.018,0.019,NA
2019-05-22,"50",0,"BI","08:00:00",2,0.116,0.075,0.0495,0.017,0.02,NA
2019-05-23,"50",0,"BI","08:00:00",2,0.0745,0.0632,0.0488,0.022,0.024,NA
