"date","train","way","station","hour","composition","p1q0","p2q0","p3q0","p0q1","p0q2","p0q3"
2019-02-20,"49",0,"BJ","08:00:00",2,0.09212,0.146,0.124,0.075,0.037,0.063
2019-02-21,"49",0,"BJ","08:00:00",2,0.095,0.161,0.123,0.065,0.023,0.054
2019-02-22,"49",0,"BJ","08:00:00",2,0.076,0.144,0.124,0.086,0.027,0.076
2019-03-12,"49",0,"BJ","08:00:00",2,0.103,0.1386,0.164,0.074,0.034,0.065
2019-03-13,"49",0,"BJ","08:00:00",2,0.087,0.144,0.139,0.062,0.02,0.05
2019-03-14,"49",0,"BJ","08:00:00",2,0.095,0.1502,0.151,0.071,0.03,0.056
2019-03-18,"49",0,"BJ","08:00:00",2,0.082,0.161,0.151,0.06,0.023,0.051
2019-03-20,"49",0,"BJ","08:00:00",2,0.066,0.1387,0.12,0.068,0.023,0.054
2019-03-22,"49",0,"BJ","08:00:00",2,0.13,0.139192,0.1278333,0.065,0.024,0.054
2019-03-26,"49",0,"BJ","08:00:00",2,0.098,0.15,0.157,0.078,0.033,0.067
2019-03-27,"49",0,"BJ","08:00:00",2,0.091,0.132,0.123,0.063,0.028,0.054
2019-03-28,"49",0,"BJ","08:00:00",2,0.095,0.151,0.1302222,0.085,0.04,0.075
2019-04-01,"49",0,"BJ","08:00:00",2,0.106,0.137,0.132,0.075,0.028,0.061
2019-04-02,"49",0,"BJ","08:00:00",2,0.1,0.149,0.14,0.082,0.029,0.072
2019-04-03,"49",0,"BJ","08:00:00",2,0.086,0.132,0.124,0.067,0.027,0.058
2019-04-04,"49",0,"BJ","08:00:00",2,0.152,0.149,0.1425,0.1,0.042,0.091
2019-04-05,"49",0,"BJ","08:00:00",2,0.089,0.1387,0.131,0.07,0.031,0.061
2019-04-08,"49",0,"BJ","08:00:00",2,0.098,0.14,0.1313333,0.13,0.059,0.107
2019-04-09,"49",0,"BJ","08:00:00",2,0.118,0.186,0.16,0.081,0.04,0.072
2019-04-10,"49",0,"BJ","08:00:00",2,0.082,0.143,0.156,0.065,0.024,0.054
2019-04-11,"49",0,"BJ","08:00:00",2,0.087,0.155,0.171,0.076,0.037,0.065
2019-04-15,"49",0,"BJ","08:00:00",2,0.09412,0.127,0.146,0.07,0.036,0.062
2019-04-18,"49",0,"BJ","08:00:00",2,0.077,0.14,0.156,0.065,0.025,0.053
2019-04-19,"49",0,"BJ","08:00:00",2,0.073,0.115,0.1345,0.077,0.03,0.068
2019-05-06,"49",0,"BJ","08:00:00",2,0.071,0.131,0.126,0.06,0.028,0.047
2019-05-07,"49",0,"BJ","08:00:00",2,0.084,0.117,0.142,0.071,0.028,0.059
2019-05-09,"49",0,"BJ","08:00:00",2,0.084,0.125,0.113,0.068,0.036,0.059
2019-05-10,"49",0,"BJ","08:00:00",2,0.1302,0.115,0.1513667,0.054,0.021,0.043
2019-05-13,"49",0,"BJ","08:00:00",2,0.092,0.141,0.128,0.069,0.03,0.056
2019-05-14,"49",0,"BJ","08:00:00",2,0.091,0.142,0.151,0.07,0.033,0.063
2019-05-16,"49",0,"BJ","08:00:00",2,0.087,0.14,0.1370067,0.13,0.063,0.107
2019-05-20,"49",0,"BJ","08:00:00",2,0.088,0.145,0.125,0.065,0.027,0.052
2019-03-21,"49",0,"BJ","08:00:00",2,0.093,0.136,0.136,0.076,0.029,0.062
2019-01-07,"5",0,"AD","07:00:00",2,0.302,0.287,0.357,0.336,0.232,0.183
2019-01-09,"5",0,"AD","07:00:00",2,0.26,0.298,0.3456,0.349,0.236,0.177
2019-01-10,"5",0,"AD","07:00:00",2,0.277,0.297,0.3292,0.42,0.298,0.223
2019-01-11,"5",0,"AD","07:00:00",2,0.252,0.28,0.3456,0.386,0.258,0.209
2019-01-16,"5",0,"AD","07:00:00",2,0.28,0.319,0.381,0.377,0.261,0.206
2019-01-18,"5",0,"AD","07:00:00",2,0.279,0.26,0.367,0.389,0.28,0.225
2019-01-21,"5",0,"AD","07:00:00",2,0.273,0.303,0.379,0.415,0.289,0.202
2019-01-22,"5",0,"AD","07:00:00",2,0.273,0.319,0.414,0.349,0.247,0.188
2019-01-24,"5",0,"AD","07:00:00",2,0.261,0.34,0.442,0.364,0.257,0.191
2019-01-28,"5",0,"AD","07:00:00",2,0.21,0.294,0.407,0.358,0.26,0.194
2019-01-31,"5",0,"AD","07:00:00",2,0.276,0.287,0.416,0.366,0.254,0.198
2019-02-04,"5",0,"AD","07:00:00",2,0.277,0.2935,0.3512667,0.229,0.19,0.159
2019-02-05,"5",0,"AD","07:00:00",2,0.412,0.587,0.672,0.598,0.4,0.26
2019-02-06,"5",0,"AD","07:00:00",2,0.33,0.315,0.421,0.373,0.275,0.213
2019-02-08,"5",0,"AD","07:00:00",2,0.264,0.293,0.356,0.356,0.258,0.2
2019-02-11,"5",0,"AD","07:00:00",2,0.27,0.2891667,0.369,0.363,0.261,0.194
2019-02-12,"5",0,"AD","07:00:00",2,0.2764,0.365,0.347,0.329,0.23,0.181
2019-02-13,"5",0,"AD","07:00:00",2,0.275,0.35,0.31,0.393,0.272,0.192
2019-02-14,"5",0,"AD","07:00:00",2,0.276,0.298125,0.3456,0.504,0.383,0.302
2019-02-15,"5",0,"AD","07:00:00",2,0.254,0.275,0.348,0.396,0.274,0.198
2019-02-18,"5",0,"AD","07:00:00",2,0.2756,0.252,0.419,0.362,0.245,0.18
2019-02-19,"5",0,"AD","07:00:00",2,0.287,0.343,0.402,0.388,0.262,0.201
2019-03-11,"5",0,"AD","07:00:00",2,0.336,0.2854062,0.393,0.379,0.27,0.198
2019-03-12,"5",0,"AD","07:00:00",2,0.284,0.327,0.358,0.396,0.27,0.208
2019-03-14,"5",0,"AD","07:00:00",2,0.261,0.338,0.418,0.343,0.245,0.197
2019-03-15,"5",0,"AD","07:00:00",2,0.229,0.29,0.379,0.369,0.262,0.198
2019-03-18,"5",0,"AD","07:00:00",2,0.273,0.294,0.3308167,0.45,0.343,0.259
2019-03-22,"5",0,"AD","07:00:00",2,0.253,0.249,0.33,0.317,0.233,0.179
2019-03-25,"5",0,"AD","07:00:00",2,0.2688,0.2914062,0.382,0.382,0.275,0.2
2019-03-26,"5",0,"AD","07:00:00",2,0.266,0.309,0.376,0.346,0.259,0.2
2019-03-27,"5",0,"AD","07:00:00",2,0.2688,0.286,0.394,0.356,0.252,0.2
2019-03-28,"5",0,"AD","07:00:00",2,0.262,0.307325,0.3425611,0.37,0.265,0.201
2019-03-29,"5",0,"AD","07:00:00",2,0.265,0.273,0.373,0.358,0.25,0.193
2019-04-01,"5",0,"AD","07:00:00",2,0.27,0.265,0.3425611,0.333,0.244,0.18
2019-04-02,"5",0,"AD","07:00:00",2,0.268,0.28,0.397,0.367,0.254,0.198
2019-04-03,"5",0,"AD","07:00:00",2,0.2758,0.337,0.3352056,0.323,0.22,0.181
2019-04-04,"5",0,"AD","07:00:00",2,0.2688,0.292,0.387,0.358,0.24,0.182
2019-04-05,"5",0,"AD","07:00:00",2,0.362,0.291925,0.3586708,0.356,0.243,0.191
2019-04-08,"5",0,"AD","07:00:00",2,0.2696,0.243,0.289,0.352,0.25,0.186
2019-04-09,"5",0,"AD","07:00:00",2,0.277,0.28,0.3350944,0.46,0.348,0.285
2019-04-10,"5",0,"AD","07:00:00",2,0.271,0.282,0.354,0.336,0.248,0.2
2019-04-11,"5",0,"AD","07:00:00",2,0.252,0.322,0.37,0.369,0.268,0.204
2019-04-15,"5",0,"AD","07:00:00",2,0.27588,0.264,0.3419556,0.376,0.261,0.2
2019-04-16,"5",0,"AD","07:00:00",2,0.2688,0.3106562,0.3317403,0.381,0.268,0.209
2019-04-19,"5",0,"AD","07:00:00",2,0.25,0.245,0.299,0.352,0.229,0.173
2019-05-06,"5",0,"AD","07:00:00",2,0.251,0.251,0.345,0.329,0.229,0.168
2019-05-07,"5",0,"AD","07:00:00",2,0.256,0.292,0.411,0.341,0.228,0.166
2019-05-09,"5",0,"AD","07:00:00",2,0.239,0.27,0.347,0.323,0.211,0.157
2019-05-10,"5",0,"AD","07:00:00",2,0.241,0.2945062,0.295,0.302,0.207,0.162
2019-05-13,"5",0,"AD","07:00:00",2,0.236,0.267,0.338,0.352,0.238,0.171
2019-05-14,"5",0,"AD","07:00:00",2,0.255,0.299,0.381,0.379,0.271,0.204
2019-05-15,"5",0,"AD","07:00:00",2,0.263,0.29,0.3406944,0.339,0.246,0.183
2019-05-20,"5",0,"AD","07:00:00",2,0.2756,0.279,0.386,0.332,0.23,0.166
2019-03-21,"5",0,"AD","07:00:00",2,0.382,0.371,0.3571922,0.366,0.26,0.204
2019-01-07,"5",0,"AI","07:00:00",2,0.388,0.273,0.325,0.363,0.39,0.336
2019-01-09,"5",0,"AI","07:00:00",2,0.401,0.335,0.306,0.381,0.416,0.349
2019-01-10,"5",0,"AI","07:00:00",2,0.46575,0.252,0.2722,0.454,0.478,0.42
2019-01-11,"5",0,"AI","07:00:00",2,0.396,0.291,0.298,0.427,0.488,0.386
2019-01-16,"5",0,"AI","07:00:00",2,0.426,0.251,0.2763,0.394,0.432,0.377
2019-01-18,"5",0,"AI","07:00:00",2,0.357,0.268,0.2862,0.417,0.418,0.389
2019-01-21,"5",0,"AI","07:00:00",2,0.417,0.261,0.329,0.446,0.423,0.415
2019-01-22,"5",0,"AI","07:00:00",2,0.523,0.343,0.306,0.38,0.399,0.349
2019-01-24,"5",0,"AI","07:00:00",2,0.562,0.324,0.292,0.402,0.48,0.364
2019-01-28,"5",0,"AI","07:00:00",2,0.465,0.255,0.3,0.389,0.432,0.358
2019-01-31,"5",0,"AI","07:00:00",2,0.504,0.261,0.306,0.401,0.45,0.366
2019-02-04,"5",0,"AI","07:00:00",2,0.328,0.418,0.28895,0.25,0.552,0.229
2019-02-05,"5",0,"AI","07:00:00",2,0.632,0.264,0.381,0.662,0.608,0.598
2019-02-06,"5",0,"AI","07:00:00",2,0.472,0.259,0.25785,0.403,0.41,0.373
2019-02-08,"5",0,"AI","07:00:00",2,0.441,0.22,0.2805167,0.383,0.454,0.356
2019-02-11,"5",0,"AI","07:00:00",2,0.413,0.286,0.343,0.397,0.426,0.363
2019-02-12,"5",0,"AI","07:00:00",2,0.407,0.298,0.2805167,0.371,0.404,0.329
2019-02-13,"5",0,"AI","07:00:00",2,0.351,0.277,0.334,0.422,0.462,0.393
2019-02-14,"5",0,"AI","07:00:00",2,0.435,0.256,0.2606,0.539,0.552,0.504
2019-02-15,"5",0,"AI","07:00:00",2,0.413,0.245,0.332,0.424,0.439,0.396
2019-02-18,"5",0,"AI","07:00:00",2,0.442,0.361,0.346,0.394,0.401,0.362
2019-02-19,"5",0,"AI","07:00:00",2,0.511,0.31,0.311,0.425,0.464,0.388
2019-03-11,"5",0,"AI","07:00:00",2,0.411,0.272,0.337,0.409,0.464,0.379
2019-03-12,"5",0,"AI","07:00:00",2,0.447,0.309,0.25785,0.434,0.442,0.396
2019-03-14,"5",0,"AI","07:00:00",2,0.472,0.266,0.2651833,0.377,0.42,0.343
2019-03-15,"5",0,"AI","07:00:00",2,0.446,0.248,0.291,0.396,0.433,0.369
2019-03-18,"5",0,"AI","07:00:00",2,0.309,0.3345,0.28679,0.48,0.486,0.45
2019-03-22,"5",0,"AI","07:00:00",2,0.43,0.315125,0.323,0.335,0.36,0.317
2019-03-25,"5",0,"AI","07:00:00",2,0.457,0.306,0.317,0.408,0.441,0.382
2019-03-26,"5",0,"AI","07:00:00",2,0.495,0.319,0.302,0.378,0.411,0.346
2019-03-27,"5",0,"AI","07:00:00",2,0.431,0.273,0.29,0.393,0.443,0.356
2019-03-28,"5",0,"AI","07:00:00",2,0.3782,0.312,0.309,0.403,0.451,0.37
2019-03-29,"5",0,"AI","07:00:00",2,0.412,0.286,0.302,0.382,0.414,0.358
2019-04-01,"5",0,"AI","07:00:00",2,0.37575,0.27,0.262,0.347,0.373,0.333
2019-04-02,"5",0,"AI","07:00:00",2,0.49,0.251,0.294,0.399,0.429,0.367
2019-04-03,"5",0,"AI","07:00:00",2,0.388,0.236,0.262,0.35,0.395,0.323
2019-04-04,"5",0,"AI","07:00:00",2,0.441,0.268,0.284,0.392,0.428,0.358
2019-04-05,"5",0,"AI","07:00:00",2,0.4,0.268,0.238,0.381,0.458,0.356
2019-04-08,"5",0,"AI","07:00:00",2,0.35,0.327,0.2881375,0.381,0.405,0.352
2019-04-09,"5",0,"AI","07:00:00",2,0.341,0.318825,0.27779,0.5,0.549,0.46
2019-04-10,"5",0,"AI","07:00:00",2,0.389,0.279,0.307,0.362,0.411,0.336
2019-04-11,"5",0,"AI","07:00:00",2,0.412,0.330265,0.32,0.395,0.418,0.369
2019-04-15,"5",0,"AI","07:00:00",2,0.381,0.302165,0.363,0.407,0.446,0.376
2019-04-16,"5",0,"AI","07:00:00",2,0.38975,0.302425,0.27171,0.419,0.48,0.381
2019-04-19,"5",0,"AI","07:00:00",2,0.326,0.253,0.246,0.388,0.423,0.352
2019-05-06,"5",0,"AI","07:00:00",2,0.407,0.216,0.247,0.35,0.387,0.329
2019-05-07,"5",0,"AI","07:00:00",2,0.382,0.27,0.307,0.367,0.412,0.341
2019-05-09,"5",0,"AI","07:00:00",2,0.421,0.265,0.247,0.35,0.378,0.323
2019-05-10,"5",0,"AI","07:00:00",2,0.38,0.253,0.224,0.324,0.347,0.302
2019-05-13,"5",0,"AI","07:00:00",2,0.386,0.275,0.299,0.381,0.393,0.352
2019-05-14,"5",0,"AI","07:00:00",2,0.465,0.299,0.267626,0.411,0.453,0.379
2019-05-15,"5",0,"AI","07:00:00",2,0.37575,0.254,0.277266,0.368,0.388,0.339
2019-05-20,"5",0,"AI","07:00:00",2,0.475,0.204,0.2804535,0.358,0.434,0.332
2019-03-21,"5",0,"AI","07:00:00",2,0.412,0.297,0.326,0.403,0.446,0.366
2019-01-07,"5",0,"AJ","07:00:00",2,0.385,0.369,0.326,0.363,0.447,0.39
2019-01-09,"5",0,"AJ","07:00:00",2,0.45,0.368,0.363,0.381,0.468,0.416
2019-01-10,"5",0,"AJ","07:00:00",2,0.305,0.3765,0.377,0.454,0.511,0.478
2019-01-11,"5",0,"AJ","07:00:00",2,0.408,0.366,0.355,0.427,0.572,0.488
2019-01-16,"5",0,"AJ","07:00:00",2,0.37,0.4095,0.351,0.394,0.51,0.432
2019-01-18,"5",0,"AJ","07:00:00",2,0.326,0.4126667,0.37,0.417,0.462,0.418
2019-01-21,"5",0,"AJ","07:00:00",2,0.325,0.461,0.377,0.446,0.491,0.423
2019-01-22,"5",0,"AJ","07:00:00",2,0.466,0.359,0.3483333,0.38,0.465,0.399
2019-01-24,"5",0,"AJ","07:00:00",2,0.443,0.374,0.341,0.402,0.577,0.48
2019-01-28,"5",0,"AJ","07:00:00",2,0.349,0.363,0.333,0.389,0.511,0.432
2019-01-31,"5",0,"AJ","07:00:00",2,0.351,0.373,0.459,0.401,0.542,0.45
2019-02-04,"5",0,"AJ","07:00:00",2,0.451,0.461,0.323,0.25,0.668,0.552
2019-02-05,"5",0,"AJ","07:00:00",2,0.377,0.45,0.407,0.662,0.65,0.608
2019-02-06,"5",0,"AJ","07:00:00",2,0.359,0.401,0.39,0.403,0.444,0.41
2019-02-08,"5",0,"AJ","07:00:00",2,0.298,0.432,0.3725,0.383,0.541,0.454
2019-02-11,"5",0,"AJ","07:00:00",2,0.389,0.401,0.322,0.397,0.505,0.426
2019-02-12,"5",0,"AJ","07:00:00",2,0.482,0.4135,0.422,0.371,0.476,0.404
2019-02-13,"5",0,"AJ","07:00:00",2,0.392,0.408,0.395,0.422,0.548,0.462
2019-02-14,"5",0,"AJ","07:00:00",2,0.546,0.3283333,0.3383333,0.539,0.576,0.552
2019-02-15,"5",0,"AJ","07:00:00",2,0.339,0.416,0.36,0.424,0.506,0.439
2019-02-18,"5",0,"AJ","07:00:00",2,0.444,0.401,0.375,0.394,0.436,0.401
2019-02-19,"5",0,"AJ","07:00:00",2,0.444,0.373,0.422,0.425,0.501,0.464
2019-03-11,"5",0,"AJ","07:00:00",2,0.376,0.396,0.419,0.409,0.539,0.464
2019-03-12,"5",0,"AJ","07:00:00",2,0.43275,0.373,0.3370833,0.434,0.465,0.442
2019-03-14,"5",0,"AJ","07:00:00",2,0.36,0.4074667,0.364,0.377,0.49,0.42
2019-03-15,"5",0,"AJ","07:00:00",2,0.355,0.341,0.366,0.396,0.493,0.433
2019-03-18,"5",0,"AJ","07:00:00",2,0.407,0.36825,0.383,0.48,0.511,0.486
2019-03-22,"5",0,"AJ","07:00:00",2,0.43428,0.379,0.344,0.335,0.41,0.36
2019-03-25,"5",0,"AJ","07:00:00",2,0.419,0.367,0.3373333,0.408,0.499,0.441
2019-03-26,"5",0,"AJ","07:00:00",2,0.421,0.363,0.355,0.378,0.465,0.411
2019-03-27,"5",0,"AJ","07:00:00",2,0.38,0.357,0.363,0.393,0.501,0.443
2019-03-28,"5",0,"AJ","07:00:00",2,0.419,0.373,0.371,0.403,0.501,0.451
2019-03-29,"5",0,"AJ","07:00:00",2,0.395,0.358,0.347,0.382,0.461,0.414
2019-04-01,"5",0,"AJ","07:00:00",2,0.357,0.341,0.339,0.347,0.414,0.373
2019-04-02,"5",0,"AJ","07:00:00",2,0.358,0.368,0.415,0.399,0.5,0.429
2019-04-03,"5",0,"AJ","07:00:00",2,0.362,0.325,0.3393333,0.35,0.451,0.395
2019-04-04,"5",0,"AJ","07:00:00",2,0.386,0.348,0.415,0.392,0.487,0.428
2019-04-05,"5",0,"AJ","07:00:00",2,0.373,0.298,0.398,0.381,0.563,0.458
2019-04-08,"5",0,"AJ","07:00:00",2,0.469,0.3922083,0.3458333,0.381,0.435,0.405
2019-04-09,"5",0,"AJ","07:00:00",2,0.393,0.403,0.3383333,0.5,0.627,0.549
2019-04-10,"5",0,"AJ","07:00:00",2,0.363,0.366,0.418,0.362,0.469,0.411
2019-04-11,"5",0,"AJ","07:00:00",2,0.42088,0.387,0.385,0.395,0.464,0.418
2019-04-15,"5",0,"AJ","07:00:00",2,0.3734,0.471,0.515,0.407,0.484,0.446
2019-04-16,"5",0,"AJ","07:00:00",2,0.391336,0.3604,0.336,0.419,0.551,0.48
2019-04-19,"5",0,"AJ","07:00:00",2,0.35,0.3,0.329,0.388,0.444,0.423
2019-05-06,"5",0,"AJ","07:00:00",2,0.297,0.326,0.3391333,0.35,0.443,0.387
2019-05-07,"5",0,"AJ","07:00:00",2,0.362,0.371,0.3391333,0.367,0.465,0.412
2019-05-09,"5",0,"AJ","07:00:00",2,0.368,0.318,0.331,0.35,0.434,0.378
2019-05-10,"5",0,"AJ","07:00:00",2,0.341,0.303,0.343,0.324,0.398,0.347
2019-05-13,"5",0,"AJ","07:00:00",2,0.361,0.356,0.366,0.381,0.45,0.393
2019-05-14,"5",0,"AJ","07:00:00",2,0.376,0.392,0.3373333,0.411,0.503,0.453
2019-05-15,"5",0,"AJ","07:00:00",2,0.316,0.3864667,0.3391333,0.368,0.45,0.388
2019-05-20,"5",0,"AJ","07:00:00",2,0.247,0.3996083,0.345,0.358,0.52,0.434
2019-03-21,"5",0,"AJ","07:00:00",2,0.394,0.408,0.457,0.403,0.464,0.446
2019-01-07,"5",0,"AK","07:00:00",2,0.389,0.169,0.285,0.363,0.336,0.232
2019-01-09,"5",0,"AK","07:00:00",2,0.3624,0.2,0.279,0.381,0.349,0.236
2019-01-10,"5",0,"AK","07:00:00",2,0.4132,0.172,0.27935,0.454,0.42,0.298
2019-01-11,"5",0,"AK","07:00:00",2,0.3028,0.193,0.285,0.427,0.386,0.258
2019-01-16,"5",0,"AK","07:00:00",2,0.403,0.168,0.2691,0.394,0.377,0.261
2019-01-18,"5",0,"AK","07:00:00",2,0.349,0.166,0.2531333,0.417,0.389,0.28
2019-01-21,"5",0,"AK","07:00:00",2,0.408,0.177,0.28,0.446,0.415,0.289
2019-01-22,"5",0,"AK","07:00:00",2,0.465,0.19,0.286,0.38,0.349,0.247
2019-01-24,"5",0,"AK","07:00:00",2,0.485,0.165,0.275,0.402,0.364,0.257
2019-01-28,"5",0,"AK","07:00:00",2,0.452,0.163,0.279,0.389,0.358,0.26
2019-01-31,"5",0,"AK","07:00:00",2,0.475,0.161,0.288,0.401,0.366,0.254
2019-02-04,"5",0,"AK","07:00:00",2,0.217,0.363,0.27715,0.25,0.229,0.19
2019-02-05,"5",0,"AK","07:00:00",2,0.583,0.148,0.321,0.662,0.598,0.4
2019-02-06,"5",0,"AK","07:00:00",2,0.421,0.164,0.2717833,0.403,0.373,0.275
2019-02-08,"5",0,"AK","07:00:00",2,0.403,0.129,0.2717833,0.383,0.356,0.258
2019-02-11,"5",0,"AK","07:00:00",2,0.392,0.19,0.302,0.397,0.363,0.261
2019-02-12,"5",0,"AK","07:00:00",2,0.389,0.174,0.2717833,0.371,0.329,0.23
2019-02-13,"5",0,"AK","07:00:00",2,0.328,0.152,0.305,0.422,0.393,0.272
2019-02-14,"5",0,"AK","07:00:00",2,0.286,0.15325,0.2634,0.539,0.504,0.383
2019-02-15,"5",0,"AK","07:00:00",2,0.374,0.146,0.307,0.424,0.396,0.274
2019-02-18,"5",0,"AK","07:00:00",2,0.426,0.205,0.31,0.394,0.362,0.245
2019-02-19,"5",0,"AK","07:00:00",2,0.441,0.176,0.296,0.425,0.388,0.262
2019-03-11,"5",0,"AK","07:00:00",2,0.393,0.162,0.316,0.409,0.379,0.27
2019-03-12,"5",0,"AK","07:00:00",2,0.415,0.2171625,0.2590875,0.434,0.396,0.27
2019-03-14,"5",0,"AK","07:00:00",2,0.433,0.159,0.2717833,0.377,0.343,0.245
2019-03-15,"5",0,"AK","07:00:00",2,0.408,0.156,0.272,0.396,0.369,0.262
2019-03-18,"5",0,"AK","07:00:00",2,0.196,0.2084,0.28103,0.48,0.45,0.343
2019-03-22,"5",0,"AK","07:00:00",2,0.356,0.2241625,0.312,0.335,0.317,0.233
2019-03-25,"5",0,"AK","07:00:00",2,0.416,0.168,0.3,0.408,0.382,0.275
2019-03-26,"5",0,"AK","07:00:00",2,0.411,0.188,0.277,0.378,0.346,0.259
2019-03-27,"5",0,"AK","07:00:00",2,0.409,0.169,0.269,0.393,0.356,0.252
2019-03-28,"5",0,"AK","07:00:00",2,0.2706,0.163,0.287,0.403,0.37,0.265
2019-03-29,"5",0,"AK","07:00:00",2,0.398,0.177,0.266,0.382,0.358,0.25
2019-04-01,"5",0,"AK","07:00:00",2,0.3888,0.168,0.233,0.347,0.333,0.244
2019-04-02,"5",0,"AK","07:00:00",2,0.441,0.153,0.27,0.399,0.367,0.254
2019-04-03,"5",0,"AK","07:00:00",2,0.357,0.144,0.234,0.35,0.323,0.22
2019-04-04,"5",0,"AK","07:00:00",2,0.424,0.157,0.261,0.392,0.358,0.24
2019-04-05,"5",0,"AK","07:00:00",2,0.394,0.152,0.22,0.381,0.356,0.243
2019-04-08,"5",0,"AK","07:00:00",2,0.318,0.2224125,0.274276,0.381,0.352,0.25
2019-04-09,"5",0,"AK","07:00:00",2,0.309,0.1674325,0.2748,0.5,0.46,0.348
2019-04-10,"5",0,"AK","07:00:00",2,0.379,0.167,0.268,0.362,0.336,0.248
2019-04-11,"5",0,"AK","07:00:00",2,0.39,0.2072165,0.289,0.395,0.369,0.268
2019-04-15,"5",0,"AK","07:00:00",2,0.337,0.2072165,0.332,0.407,0.376,0.261
2019-04-16,"5",0,"AK","07:00:00",2,0.2706,0.20645,0.27791,0.419,0.381,0.268
2019-04-19,"5",0,"AK","07:00:00",2,0.312,0.153,0.221,0.388,0.352,0.229
2019-05-06,"5",0,"AK","07:00:00",2,0.39,0.157,0.229,0.35,0.329,0.229
2019-05-07,"5",0,"AK","07:00:00",2,0.372,0.15,0.275,0.367,0.341,0.228
2019-05-09,"5",0,"AK","07:00:00",2,0.388,0.164,0.234,0.35,0.323,0.211
2019-05-10,"5",0,"AK","07:00:00",2,0.345,0.144,0.221,0.324,0.302,0.207
2019-05-13,"5",0,"AK","07:00:00",2,0.357,0.168,0.271,0.381,0.352,0.238
2019-05-14,"5",0,"AK","07:00:00",2,0.407,0.271,0.263476,0.411,0.379,0.271
2019-05-15,"5",0,"AK","07:00:00",2,0.32164,0.238,0.274276,0.368,0.339,0.246
2019-05-20,"5",0,"AK","07:00:00",2,0.393,0.116,0.2719712,0.358,0.332,0.23
2019-03-21,"5",0,"AK","07:00:00",2,0.382,0.169,0.285,0.403,0.366,0.26
2019-01-07,"5",0,"AM","07:00:00",2,0.282,0.265,0.323,0.232,0.183,0.156
2019-01-09,"5",0,"AM","07:00:00",2,0.246,0.272,0.3074,0.236,0.177,0.157
2019-01-10,"5",0,"AM","07:00:00",2,0.261,0.275,0.2958,0.298,0.223,0.194
2019-01-11,"5",0,"AM","07:00:00",2,0.235,0.257,0.3074,0.258,0.209,0.172
2019-01-16,"5",0,"AM","07:00:00",2,0.258,0.292,0.345,0.261,0.206,0.173
2019-01-18,"5",0,"AM","07:00:00",2,0.259,0.238,0.328,0.28,0.225,0.186
2019-01-21,"5",0,"AM","07:00:00",2,0.255,0.278,0.348,0.289,0.202,0.164
2019-01-22,"5",0,"AM","07:00:00",2,0.258,0.292,0.367,0.247,0.188,0.17
2019-01-24,"5",0,"AM","07:00:00",2,0.2415,0.316,0.403,0.257,0.191,0.163
2019-01-28,"5",0,"AM","07:00:00",2,0.197,0.268,0.373,0.26,0.194,0.161
2019-01-31,"5",0,"AM","07:00:00",2,0.258,0.2516667,0.375,0.254,0.198,0.169
2019-02-04,"5",0,"AM","07:00:00",2,0.256,0.28525,0.3016,0.19,0.159,0.142
2019-02-05,"5",0,"AM","07:00:00",2,0.378,0.521,0.598,0.4,0.26,0.217
2019-02-06,"5",0,"AM","07:00:00",2,0.315,0.286,0.389,0.275,0.213,0.186
2019-02-08,"5",0,"AM","07:00:00",2,0.246,0.265,0.32,0.258,0.2,0.174
2019-02-11,"5",0,"AM","07:00:00",2,0.251,0.2886667,0.33,0.261,0.194,0.16
2019-02-12,"5",0,"AM","07:00:00",2,0.25775,0.332,0.307,0.23,0.181,0.155
2019-02-13,"5",0,"AM","07:00:00",2,0.254,0.32,0.272,0.272,0.192,0.168
2019-02-14,"5",0,"AM","07:00:00",2,0.26,0.2633125,0.3074,0.383,0.302,0.263
2019-02-15,"5",0,"AM","07:00:00",2,0.236,0.251,0.315,0.274,0.198,0.172
2019-02-18,"5",0,"AM","07:00:00",2,0.25675,0.234,0.366,0.245,0.18,0.15
2019-02-19,"5",0,"AM","07:00:00",2,0.266,0.311,0.354,0.262,0.201,0.176
2019-03-11,"5",0,"AM","07:00:00",2,0.307,0.2463281,0.358,0.27,0.198,0.172
2019-03-12,"5",0,"AM","07:00:00",2,0.263,0.302,0.326,0.27,0.208,0.182
2019-03-14,"5",0,"AM","07:00:00",2,0.247,0.309,0.377,0.245,0.197,0.175
2019-03-15,"5",0,"AM","07:00:00",2,0.21,0.271,0.339,0.262,0.198,0.164
2019-03-18,"5",0,"AM","07:00:00",2,0.259,0.275,0.31272,0.343,0.259,0.234
2019-03-22,"5",0,"AM","07:00:00",2,0.234,0.229,0.305,0.233,0.179,0.155
2019-03-25,"5",0,"AM","07:00:00",2,0.25,0.2693906,0.347,0.275,0.2,0.171
2019-03-26,"5",0,"AM","07:00:00",2,0.246,0.286,0.339,0.259,0.2,0.167
2019-03-27,"5",0,"AM","07:00:00",2,0.2485,0.27,0.347,0.252,0.2,0.168
2019-03-28,"5",0,"AM","07:00:00",2,0.243,0.2829125,0.30724,0.265,0.201,0.174
2019-03-29,"5",0,"AM","07:00:00",2,0.243,0.253,0.341,0.25,0.193,0.166
2019-04-01,"5",0,"AM","07:00:00",2,0.25,0.243,0.31006,0.244,0.18,0.152
2019-04-02,"5",0,"AM","07:00:00",2,0.245,0.261,0.353,0.254,0.198,0.172
